***  Récepteur: 1.17, Outil: 5.2.0.6, Mode: ORG, Freq: 2 Hz, GPS: Raid, Véhicule: 2, Course: 8, CHK: NOK  ***
InfosControle
Concurrent;   78
No série; 5101
Course; E1K0 
Code1 entrés; 2982
Code2 entrés; 
CHK; NOK
CP non passés; 2
Asc non passés; 0
Discontinuités; 0
Excès vit.village; 19
Excès vit.globale; 0
Nb Wpts démasqués; 0
Cps non passés; 4; 5
Dépassements vitesse; 15+ : 87; 15+ : 103; 15+ : 113; 15+ : 115; 15+ : 115; 15+ : 114; 15+ : 88; 22+ : 82; 22+ : 101; 22+ : 92; 22+ : 100; 22+ : 108; 22+ : 112; 22+ : 114; 22+ : 113; 22+ : 114
 
InfosChronos
DateHeure: 6/4/13;09:47:54;TPC;NumWpt: 40;TempsPassage: 745;;
DateHeure: 6/4/13;09:51:02;TPC;NumWpt: 39;TempsPassage: 230;;
DateHeure: 6/4/13;12:23:36;TPC;NumWpt: 2;TempsPassage: 765;;
DateHeure: 6/4/13;12:48:11;TPC;NumWpt: 3;TempsPassage: 275;;
DateHeure: 6/4/13;13:22:34;TPC;NumWpt: 6;TempsPassage: 300;;
DateHeure: 6/4/13;13:24:28;TPC;NumWpt: 7;TempsPassage: 675;;
DateHeure: 6/4/13;13:31:07;TPC;NumWpt: 8;TempsPassage: 750;;
DateHeure: 6/4/13;13:38:23;TPC;NumWpt: 9;TempsPassage: 680;;
DateHeure: 6/4/13;13:39:13;TPC;NumWpt: 10;TempsPassage: 170;;
DateHeure: 6/4/13;13:44:18;TPC;NumWpt: 11;TempsPassage: 270;;
DateHeure: 6/4/13;14:02:07;TPC;NumWpt: 12;TempsPassage: 820;;
DateHeure: 6/4/13;14:03:05;TPC;NumWpt: 13;TempsPassage: 180;;
DateHeure: 6/4/13;14:35:33;TPC;NumWpt: 14;TempsPassage: 655;;
DateHeure: 6/4/13;14:57:18;TPC;NumWpt: 15;TempsPassage: 275;;
DateHeure: 6/4/13;15:01:29;TPC;NumWpt: 16;TempsPassage: 355;;
DateHeure: 6/4/13;15:15:39;TPC;NumWpt: 17;TempsPassage: 405;;
DateHeure: 6/4/13;15:17:14;TPC;NumWpt: 18;TempsPassage: 365;;

<FIN>
