***  Récepteur: 1.17, Outil: 5.2.0.6, Mode: ORG, Freq: 2 Hz, GPS: Raid, Véhicule: 2, Course: 8, CHK: NOK  ***
InfosControle
Concurrent;   18
No série; 5053
Course; E1K0 
Code1 entrés; 2982
Code2 entrés; 
CHK; NOK
CP non passés; 3
Asc non passés; 0
Discontinuités; 0
Excès vit.village; 3
Excès vit.globale; 0
Nb Wpts démasqués; 0
Cps non passés; 4; 5; 40
Dépassements vitesse; 6+ : 86; 6+ : 87; 6+ : 106
 
InfosChronos
DateHeure: 6/4/13;09:12:22;TPC;NumWpt: 1;TempsPassage: 745;;
DateHeure: 6/4/13;09:32:28;TPC;NumWpt: 39;TempsPassage: 770;;
DateHeure: 6/4/13;11:55:00;TPC;NumWpt: 2;TempsPassage: 695;;
DateHeure: 6/4/13;12:23:40;TPC;NumWpt: 3;TempsPassage: 755;;
DateHeure: 6/4/13;13:21:35;TPC;NumWpt: 6;TempsPassage: 700;;
DateHeure: 6/4/13;13:22:08;TPC;NumWpt: 7;TempsPassage: 690;;
DateHeure: 6/4/13;13:27:34;TPC;NumWpt: 8;TempsPassage: 600;;
DateHeure: 6/4/13;13:36:24;TPC;NumWpt: 9;TempsPassage: 280;;
DateHeure: 6/4/13;13:37:22;TPC;NumWpt: 10;TempsPassage: 290;;
DateHeure: 6/4/13;13:42:18;TPC;NumWpt: 11;TempsPassage: 545;;
DateHeure: 6/4/13;13:58:58;TPC;NumWpt: 12;TempsPassage: 820;;
DateHeure: 6/4/13;13:59:58;TPC;NumWpt: 13;TempsPassage: 310;;
DateHeure: 6/4/13;14:26:13;TPC;NumWpt: 14;TempsPassage: 420;;
DateHeure: 6/4/13;14:48:06;TPC;NumWpt: 15;TempsPassage: 820;;
DateHeure: 6/4/13;14:53:39;TPC;NumWpt: 16;TempsPassage: 250;;
DateHeure: 6/4/13;15:05:17;TPC;NumWpt: 17;TempsPassage: 825;;
DateHeure: 6/4/13;15:06:50;TPC;NumWpt: 18;TempsPassage: 670;;
DateHeure: 6/4/13;15:15:16;TPC;NumWpt: 19;TempsPassage: 235;;
DateHeure: 6/4/13;15:16:05;TPC;NumWpt: 20;TempsPassage: 700;;
DateHeure: 6/4/13;15:20:21;TPC;NumWpt: 21;TempsPassage: 230;;
DateHeure: 6/4/13;15:47:50;TPC;NumWpt: 22;TempsPassage: 230;;
DateHeure: 6/4/13;15:50:06;TPC;NumWpt: 23;TempsPassage: 620;;
DateHeure: 6/4/13;16:22:17;TPC;NumWpt: 24;TempsPassage: 940;;
DateHeure: 6/4/13;16:43:10;TPC;NumWpt: 25;TempsPassage: 255;;
DateHeure: 6/4/13;16:51:50;TPC;NumWpt: 26;TempsPassage: 245;;
DateHeure: 6/4/13;17:18:20;TPC;NumWpt: 27;TempsPassage: 205;;
DateHeure: 6/4/13;17:18:53;TPC;NumWpt: 28;TempsPassage: 615;;
DateHeure: 6/4/13;17:19:49;TPC;NumWpt: 29;TempsPassage: 845;;
DateHeure: 6/4/13;17:21:03;TPC;NumWpt: 30;TempsPassage: 315;;
DateHeure: 6/4/13;17:26:57;TPC;NumWpt: 31;TempsPassage: 875;;
DateHeure: 6/4/13;17:28:06;TPC;NumWpt: 32;TempsPassage: 300;;
DateHeure: 6/4/13;17:50:37;TPC;NumWpt: 33;TempsPassage: 995;;
DateHeure: 6/4/13;18:05:28;TPC;NumWpt: 34;TempsPassage: 255;;
DateHeure: 6/4/13;18:13:04;TPC;NumWpt: 35;TempsPassage: 715;;
DateHeure: 6/4/13;18:28:29;TPC;NumWpt: 36;TempsPassage: 780;;
DateHeure: 6/4/13;18:56:07;TPC;NumWpt: 37;TempsPassage: 315;;
DateHeure: 6/4/13;19:20:45;TPC;NumWpt: 38;TempsPassage: 235;;
DateHeure: 6/4/13;19:33:43;TPC;NumWpt: 1;TempsPassage: 750;;

<FIN>
